material_ID,formula_pretty,over_0.5A,over_1.0A,over_1.5A,over_2.0A,over_2.5A,over_3.0A,over_3.5A,over_4.0A,over_4.5A,over_5.0A,over_5.5A,over_6.0A,over_6.5A,M_O_dist,M_O_dist_std,M_O_ang,M_O_ang_std,n_M_O_bond,n_M_O_ang,n_atoms,M2O_ratio,cell_volume,n_density,density
1101660,Nb2O5,0.8990164119498186,0.7160060021920231,0.5146597425078437,0.3360568985225011,0.1972726716810371,0.0954329716024817,0.0357215095795172,0.0075074439411258,0.0016840005832851,5.644694692575815e-05,0.0,0.0,0.0,1.9937359987855139,0.14022822206204041,106.30551732545764,23.770663648324547,20,40,14,0.4,205.3598303532933,0.06817302086739617,4.300158082036066
1173004,Mo3O8,0.9001403736097614,0.7187584734069995,0.5222114242522405,0.3514595256091855,0.2131543269865265,0.1005291005291005,0.0337304586737693,0.0086503737297388,0.0016100973017072,0.0001031806020468,0.0,0.0,0.0,2.026164951112538,0.1641643500298266,105.37471075694177,32.84528471576452,36,90,22,0.375,326.4560793645561,0.06739038232286196,4.231916545742007
1179690,Rh2O3,0.8643418091909247,0.6166208632389694,0.3469142719923156,0.1550290384837731,0.0519846669690582,0.0102012682657843,0.0009071746844899,0.0,0.0,0.0,0.0,0.0,0.0,2.102811757118191,0.09746068253039791,105.27607826611526,32.01956880350641,48,120,20,0.6666666666666666,218.35607949827573,0.09159351113994484,7.723584789703451
1179706,Rh2O3,0.9189561502623554,0.7717997533806966,0.613060504279722,0.4749485349884687,0.3558721707142157,0.254688604433988,0.1805893066282807,0.1270089412395973,0.0864147847756435,0.055324242471146,0.031565207072505,0.0145649852183199,0.0052161530484312,2.0046767752791776,0.14399230993543796,114.66134404307259,36.26044436937112,16,24,10,0.6666666666666666,182.71470554110437,0.054730132259389226,4.615095674312757
1179977,NbO3,0.9055855395133772,0.7325491843450256,0.5448526524387459,0.3783427546886082,0.2465716312186271,0.1537096396141354,0.0897418335570715,0.0526713118970865,0.0288241722449004,0.0158443147676319,0.0069617575165368,0.0024017606823557,0.0007701463278022,1.9962551469367247,2.8107547170030296e-06,107.99999997154087,36.000013824237314,24,60,16,0.3333333333333333,251.23391927853572,0.06368566810543311,3.7265372479484413
1180197,MoO5,0.9041595925297112,0.7282470288624788,0.5319503395585738,0.3411926994906621,0.1826825127334465,0.0764219015280135,0.0164685908319185,0.0012308998302207,0.0,0.0,0.0,0.0,0.0,1.939035532948621,0.1374343084043407,104.9458586573982,32.0848521210756,12,30,12,0.2,184.49008676975023,0.06504414524438053,3.168380989762606
1180203,MoO4,0.9126734747316052,0.7562189054726368,0.5780812536507745,0.4050395794307813,0.253268072592503,0.1374000443128487,0.0636090801055451,0.0271516909380224,0.0120752512739944,0.0050254798880093,0.0016214474187765,0.0001812798356396,0.0,2.0185351711628883,0.24990457555730647,102.58545428390242,30.157073034224926,12,30,10,0.25,169.9138080370062,0.05885336874930177,3.1273624312212034
1180281,Mo3O10,0.9049701840921196,0.7338177786823837,0.5476339983630482,0.3797490007232035,0.2468311124776434,0.1436251986644552,0.0683708865090054,0.0271764313584534,0.008457584326836,0.0022887011350398,0.0005088408389161,1.2991680993603762e-05,0.0,1.9808711406109358,0.20596064249473048,103.69258636735857,30.706243173457153,36,90,26,0.3,405.19159239394736,0.06416717544998198,3.671943247319185
1180296,Mo2O7,0.9009824561403508,0.7236491228070175,0.5259368421052631,0.3370245614035088,0.1744701754385965,0.0645894736842105,0.0126035087719298,7.017543859649122e-05,0.0,0.0,0.0,0.0,0.0,1.9862479050427824,0.24094074951788805,103.7286880237725,28.522979222547242,22,50,18,0.2857142857142857,269.83855993003976,0.0667065522609771,3.7415382588123154
1180348,Mo3O10,0.90259583563155,0.7285468663816879,0.5381640409542195,0.3616890168229454,0.2139754550468836,0.1074143339768339,0.0392477937120794,0.0101351351351351,0.0019003378378378,0.0004912437948152,7.756480970766685e-05,0.0,0.0,1.9359930416284123,0.2108075570440261,105.18459055947096,25.255966881196464,30,60,26,0.3,395.28421666611,0.0657754570098653,3.7639765738944657
1186241,NbO3,0.8343841374269005,0.5353161549707602,0.1764894005847953,0.0205135233918128,0.001187865497076,2.2843567251461987e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3037430217383057,0.06529056276406611,97.18801466438737,34.05654057292065,24,132,8,0.3333333333333333,72.09075970874058,0.11097122616437134,6.493429684484393
1189664,Rh2O3,0.8740996398559424,0.6423402694411098,0.3917733760170735,0.1970121381886087,0.0604241696678671,0.0100040016006402,0.0004001600640256,0.0,0.0,0.0,0.0,0.0,0.0,2.059183292366639,0.06933293478042829,110.06121071959467,36.22562816718644,40,84,20,0.6666666666666666,234.64698234555382,0.08523442236536807,7.1873572696048615
1190186,ZrO2,0.8689245173129966,0.6292714732072542,0.3517873429962308,0.1505404702512426,0.0425196792709237,0.0029303707285267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1632779249638774,0.054698213880335154,101.61704821400747,29.742019562255805,56,168,24,0.5,271.2466425017191,0.08848035787151869,6.036947207997939
1201852,Nb2O5,0.8979886326825103,0.7128948149356312,0.5128794108385946,0.3414895761834537,0.2142868469399081,0.129374027333211,0.0764201784609947,0.0442527993548401,0.0255685357726174,0.0138614220246873,0.0068276394807007,0.0027750027750027,0.0008245722531436,2.025736854131066,0.16374268978179304,104.53934086030827,30.914229915464677,94,230,56,0.4,813.4186312404016,0.0688452389080445,4.342559662655567
1201958,Mo8O23,0.9012513868541552,0.7235619114170534,0.532936126043844,0.3636786217070514,0.235178283549611,0.1472895301961313,0.0894824863051344,0.053347145685581,0.0310042356518061,0.0168792665559226,0.0082204949971088,0.0032635768679878,0.0008791071826274,1.992342538432671,0.20706037694538537,104.18112815611023,31.177184007085813,192,480,124,0.34782608695652173,1859.7771942131099,0.06667465349389104,4.05713230043042
1205302,TcO2,0.8577938988095238,0.6004774305555556,0.3421068948412698,0.1490575396825396,0.0422247023809523,0.0032862103174603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9787905815758473,0.036278752747807,107.99999991950544,36.05244038189741,12,30,6,0.5,63.00181205088093,0.0952353560109404,6.802419963842353
1206498,MoO4,0.8949385471855418,0.7094908963773767,0.516109512411586,0.3454670144958717,0.2076755506548691,0.1014038673587392,0.0336376838877981,0.0083102493074792,0.0018018987171556,9.412903746335693e-05,0.0,0.0,0.0,1.9350089032818,0.02325032782853768,101.78080353323877,27.149415994534987,12,30,10,0.25,140.79599161708632,0.07102474924993851,3.774127755325803
1214896,AgO2,0.909432399372008,0.7447482735039442,0.5586623387881298,0.3878716662011308,0.2286391262051761,0.0914248287951609,0.0195717711875018,0.0009246506072835,0.0,0.0,0.0,0.0,0.0,1.9968649215634868,1.3597399555105182e-16,109.47122063449069,0.0,8,12,6,0.5,98.07180208745356,0.06117966502389362,4.738138088351026
1214946,AgO2,0.8964549039780522,0.7205932784636488,0.5139960562414266,0.3308684842249657,0.1735253772290809,0.0711805555555555,0.0215620713305898,0.0044795953360768,0.0001929012345679,0.0,0.0,0.0,0.0,2.2349583522886496,1.0087811568859628e-06,119.9999998993818,42.42640672895,16,24,12,0.5,172.26764377894028,0.06965904761197529,5.3948348125092815
1215377,Zr4O,0.9226381582477036,0.7812848554671726,0.6015400645505604,0.4210300417065519,0.2461138360144688,0.100332918244428,0.0279719094936762,0.0075647835184291,0.001417514492815,4.517974479091661e-05,0.0,0.0,0.0,2.273062888891785,0.006517396098912101,133.55315791441598,0.020688551438389106,18,6,15,4.0,286.99175263227033,0.052266310311780535,6.61394560339058
1219486,RhO3,0.9429191321499014,0.8417357001972386,0.7287021696252466,0.609491124260355,0.4900433925049309,0.3839368836291913,0.2925838264299802,0.2205917159763313,0.1719447731755424,0.1366074950690335,0.1078737672583826,0.0844418145956607,0.0650650887573964,1.7476180354249606,1.3888210272847138e-07,120.0,7.886476044255512e-06,3,3,4,0.3333333333333333,103.99192114417295,0.03846452643618783,2.410534173964201
1219936,Pd7O8,0.8840307105662388,0.6695180204190414,0.4331922178031079,0.2475501250563778,0.1250102505227766,0.0561472385091639,0.0267077370945918,0.0135665668949116,0.0067704702939849,0.0031315347082701,0.0012146869490344,0.0003228914674648,3.587682971831563e-05,2.1180638480158755,0.13175904356121956,111.18675325976632,38.98598318034342,32,64,15,0.875,190.71525964567334,0.07865128374031656,7.603236148172982
1220361,NbO3,0.907560975609756,0.7377439024390244,0.5508079268292683,0.3859298780487805,0.2564481707317073,0.1640701219512195,0.1008993902439024,0.0605030487804878,0.0358841463414634,0.0198780487804878,0.0103658536585365,0.0051219512195121,0.0017225609756097,1.996796218548245,0.03733363006097954,107.29384606593403,34.72840453064123,6,15,4,0.3333333333333333,63.568057512018385,0.06292468507856712,3.6820086800769696
1221467,MoO4,0.9019067682169286,0.7250040512072597,0.5268730081564306,0.3295071931435567,0.1814175624336052,0.0867228434073353,0.0335980122076378,0.0109022488701633,0.0027278128882406,0.0004501341399737,0.0,0.0,0.0,1.8204671121298932,0.034079824561494526,109.46285556332413,1.2421963226354702,8,12,10,0.25,150.77949558030673,0.06632201521508536,3.5242329055123074
1221492,Mo2O,0.898234375,0.714109375,0.472078125,0.248484375,0.129390625,0.067484375,0.033265625,0.015046875,0.004078125,0.001328125,1.5625e-05,0.0,0.0,2.418289337527667,1.5700924586837752e-16,109.47122063449069,7.105427357601002e-15,8,12,3,2.0,43.54746549004801,0.06889034680297515,7.9303622425203395
1221884,Mo13O33,0.8951086325084234,0.7051614964563727,0.5015249215754618,0.3286772394562565,0.1983617985360753,0.1138230510049959,0.0655759846636458,0.037373649355176,0.0215493203206692,0.0117389915185314,0.0057816312303938,0.0024398745207389,0.0007450331125827,1.9957886066634145,0.12762389034503457,105.42718404300135,31.88560130512696,76,186,46,0.3939393939393939,649.8453513939792,0.07078607225753895,4.538051330421677
1232391,Nb4O9,0.8923239471227087,0.6966976264189887,0.4835962455157501,0.2983144134846921,0.1554179566563467,0.0663718118826477,0.0268858420561206,0.0098628925254312,0.0028846626369846,0.0004717676544301,1.4742739200943536e-05,0.0,0.0,2.018334733314592,0.12478230218601576,105.62873153564422,29.982475690468384,21,45,13,0.4444444444444444,179.0015377322127,0.07262507442504808,4.7848936557208255
1239172,Mo5O14,0.8962517133550253,0.7076369009142118,0.5101932175585167,0.3426655730165369,0.2203270448450873,0.1404018621023069,0.0884571022979327,0.0563211710023375,0.0362697115045113,0.0236746282223296,0.0147624660724018,0.009008128138133,0.0051133575602186,1.9634776142935617,0.09551944878907459,105.3051835748322,32.23443460192571,244,624,152,0.35714285714285715,2168.0746142228,0.070108288249336,4.313492423451202
1244881,NbO2,0.9022988505747126,0.7240560969515243,0.5265717141429286,0.3599987506246876,0.235141804097951,0.1498600699650175,0.0953342078960519,0.0608352073963018,0.0385444777611194,0.0235482258870564,0.0140560969515242,0.0082977261369315,0.0047007746126936,2.0613473245897698,0.1276234656218624,105.00458570843998,27.605982228739844,176,377,102,0.5,1545.9454368037116,0.06597904270857582,4.563148588301206
1244966,MoO3,0.9239610567039154,0.7878571406965712,0.6411719689736146,0.501596590445059,0.3760593102850269,0.271135036161488,0.1882746639698891,0.12725486261861,0.0835681754706841,0.0529929895210833,0.0324626613604946,0.0189604567851817,0.0107017435957414,1.9002599048269393,0.15659370624598312,106.73480405023778,22.93580145531844,119,228,100,0.3333333333333333,1947.2952138675878,0.05135328186905296,3.0698300935234997
1244973,NbO2,0.8972389969430749,0.7098243204899646,0.5029391452387453,0.3301853963563165,0.2021385092269887,0.1147993190177151,0.0595069838159634,0.0280343060886883,0.0116555311072921,0.0039155142968804,0.0010740728843775,0.0003312561232192,9.703462195311288e-05,2.0529707563917614,0.12588160163398493,104.61063670748831,27.79666606877526,173,361,102,0.5,1470.2734948441307,0.06937484784816407,4.798004427257535
1245044,MoO3,0.9247487198365736,0.7900672796162578,0.6438993209677241,0.5032840177467716,0.3760662999429697,0.2697259831685289,0.1858985384360833,0.1239402379177818,0.0800898000319852,0.0500201667858569,0.0304935883702521,0.0185624954109246,0.0115679902314302,1.9063033300408112,0.19531108140797854,106.32163727826156,22.706784255479096,118,226,100,0.3333333333333333,1967.0698105104175,0.050837036624567934,3.038969647423879
1245125,MoO3,0.9277914080915955,0.7989127820272286,0.6593438206571415,0.5246933179390966,0.4011665945061817,0.2967032279790254,0.2140496464136239,0.1511324385433203,0.1054288738153653,0.07248665031029,0.049100880357916,0.0327642276422764,0.0214537932361572,1.895017553093182,0.17526456360678777,106.66493165270819,21.075971782481208,114,206,100,0.3333333333333333,2050.9127235459073,0.048758778885093605,2.914734196084962
1245189,NbO2,0.8888932400445558,0.6861446150097466,0.4592659310312819,0.276991668987283,0.1521541121321823,0.0742452195303072,0.0319505360623781,0.0119105634456511,0.0038500475726352,0.001050078900956,0.0001863745010674,1.1603081778520374e-05,0.0,2.096623889434675,0.1297366091346331,103.86864012375895,28.80854591024959,193,461,102,0.5,1360.0434326287047,0.07499760489475946,5.186877542511107
1245293,MoO3,0.922047644027011,0.7826272491860882,0.6320972697524542,0.4881134522352393,0.3600248544950415,0.2552805393883379,0.1753147403392201,0.1168551569954787,0.0754486923288287,0.0468629006069992,0.0275694427097644,0.0153321426489812,0.0083087702645317,1.896132144870846,0.1638799985857823,106.8335485101206,22.21445630274375,117,220,100,0.3333333333333333,1901.7559767467399,0.052582981845581536,3.1433399035406757
1245318,ZrO2,0.8857817109144542,0.6767273493468183,0.4328251158870628,0.2384863042562157,0.11650400337126,0.049212810788032,0.0180328697850821,0.0060016856300042,0.0018643067846607,0.0005242309313105,0.0001112515802781,4.214075010535187e-06,0.0,2.168288105150587,0.11341409436335775,102.28815512713186,28.735261868334298,184,482,90,0.5,1166.4283524718212,0.07715861828056364,5.264473566870229
1300873,MoO4,0.9128144701593248,0.7566821761637158,0.5743448748162024,0.4039720426209036,0.2566519628577759,0.1477984571071766,0.0720738413197172,0.0258273410276552,0.0066519628577758,0.0008056881583982,0.0,0.0,0.0,2.0960937545099725,0.2929896469717316,107.01936389066631,33.22269561930332,10,20,10,0.25,169.9137735814997,0.058853380683723484,3.1273630653949627
1323723,Mo3O8,0.8992868329496841,0.7149906978210828,0.5175112204248521,0.3496042632358969,0.2119871976791852,0.0980775496904529,0.0312516423338483,0.007552107968341,0.0013559108252136,2.3649607416516885e-05,0.0,0.0,0.0,2.0000185446546634,0.06382687638509446,107.5695572361712,35.804815343646666,36,90,22,0.375,323.09823539678683,0.06809074637310379,4.275897335138061
1351647,MoO2,0.8987393654732364,0.7142721749576588,0.5091365847414234,0.3343992477056993,0.1931852869352869,0.0885262810666036,0.0291292488873134,0.007138918429241,0.001156997124739,5.5388160226869904e-05,0.0,0.0,0.0,2.06469960171059,0.12607180273242155,107.57210166671508,31.3451713721405,84,186,48,0.5,701.9794472995538,0.0683780703048377,4.844317463656346
1364247,Nb2O5,0.9001307759372276,0.7180157825319116,0.517604453088324,0.3478315784767398,0.2217255717255717,0.1350691882949947,0.0781380636219346,0.0431325866809737,0.0232356425904813,0.010954999664677,0.0039221603737732,0.0006695280888829,2.011937495808464e-05,2.061200921563669,0.18398486727158866,104.56503007812394,31.685862686340343,94,230,56,0.4,828.7967742017756,0.06756783055041966,4.261984417445509
1369275,MoO3,0.9014776216308776,0.7237563410730297,0.5280790918798591,0.3441100855465154,0.192228751905592,0.0896252553671698,0.0326632149983471,0.0069826124388486,0.0010488188302221,8.561786369160446e-05,0.0,0.0,0.0,1.9465281380145087,0.13565938339006678,107.4934347149588,26.199355390317393,30,60,24,0.3333333333333333,360.63205941311776,0.06654982377067893,3.9782589212283743
1371699,Mo2O3,0.8975635731239626,0.7105385895046518,0.4896985764378657,0.3049697216887876,0.1764393763442078,0.0935936871562179,0.0453749808813282,0.0225911889831132,0.0112616057418327,0.0049925696816575,0.001737202763663,0.0003512170804796,3.7765277470934895e-05,2.160189722137714,0.11089194815728971,106.367938960711,31.162262879173486,36,72,20,0.6666666666666666,289.2619212503938,0.06914148918580748,5.510576688108858
1383701,MoO2,0.9035162846935488,0.7271434923652835,0.5319155460831966,0.3784852354594301,0.2650695568556928,0.1872745234188985,0.1382616371653308,0.1043801871934778,0.0784105420637719,0.0586792192459252,0.0432586472390823,0.0306330539084797,0.0212230003088495,2.0801994668549395,0.04010848935084336,106.35893083027433,33.962669635676846,24,60,12,0.5,184.16755577723364,0.06515805647393737,4.616192142706169
1393075,MoO3,0.8828207743302083,0.670703722590515,0.4540167889224493,0.2699858784764445,0.1382242184128976,0.0644098379947436,0.0263994037578943,0.0087278860863766,0.002079002079002,0.0001765190444435,0.0,0.0,0.0,1.8961508519583952,0.0019285825322710051,107.99999995731133,36.00008273169515,24,60,16,0.3333333333333333,201.81041914122798,0.07928232877214886,4.739390938440414
1393345,Mo3O8,0.9012765804209656,0.7207817929743063,0.5282054052107528,0.3625920524316246,0.2262104107023893,0.1266407389402041,0.0649633590810061,0.0265309062100505,0.0068510416103998,0.0006211851131637,1.8005365598948486e-05,0.0,0.0,2.0065562878176078,0.12068119938952761,105.64115183705901,32.87972237947942,18,45,11,0.375,165.0319152590257,0.06665377410626883,4.185659729975695
1396061,MoO3,0.9002343392775491,0.7139346136259717,0.5174182670324645,0.328046410608139,0.1816415180612711,0.0811328303612254,0.0293781435756744,0.0064871970736168,0.0006430041152263,0.0,0.0,0.0,0.0,1.9369938366864485,0.12607455787160624,108.0,27.49545416976327,10,20,8,0.3333333333333333,116.64428818529818,0.06858458416147563,4.099894159589673
1409713,Mo2O5,0.9056754385964912,0.7344473684210526,0.5543421052631579,0.3925526315789474,0.2591842105263158,0.1519122807017544,0.0754122807017543,0.0344649122807017,0.0151228070175438,0.0061929824561403,0.0019298245614035,0.0003508771929824,0.0,1.9333798524144712,0.08930491741615697,106.83189313915587,24.82887306061309,20,40,14,0.4,219.87623896427084,0.06367218243293198,4.108245857285726
1412175,MoO2,0.9016933118910226,0.7240374609781478,0.5234509507142181,0.3134424368555482,0.1316999337810992,0.0287390029325513,0.0022892819979188,1.8919685933213508e-05,0.0,0.0,0.0,0.0,0.0,1.7769862241320005,3.8459253727671276e-16,180.0,0.0,4,2,6,0.5,90.03530384694271,0.06664052592302924,4.721219275082914
1412716,Mo2O5,0.9019216555801922,0.7246489283074649,0.531730413895048,0.3593911677753141,0.2209349593495935,0.1306771988174427,0.0776515151515151,0.0449695121951219,0.0262195121951219,0.014440133037694,0.0071923503325942,0.0030164449371766,0.0008130081300813,1.9697244524928306,0.13658301867266642,106.00377703337449,23.810429874536087,20,40,14,0.4,211.18423950352943,0.06629282579472993,4.277334567977718
1445089,MoO3,0.8964484000847637,0.7103369357914813,0.510519177791905,0.3329095147276965,0.2013646959101504,0.1111464293282475,0.0590803136257681,0.0296418732782369,0.0128205128205128,0.0042127569400296,0.0008688281415554,3.3905488450943e-05,0.0,1.969700114378739,0.1802069280699747,104.63336425116114,31.065139333726815,24,60,16,0.3333333333333333,228.85612625778938,0.06991291979650652,4.179300276556366
2704783,MoO3,0.8915422650541698,0.6983969513731418,0.4927484882842026,0.3142951625094482,0.1796343537414966,0.0941869803476946,0.0458356953892668,0.0210537918871252,0.0091057256235827,0.0031809019904258,0.0005787037037037,1.5747039556563368e-05,0.0,2.007250222382867,0.1399864227081304,104.28574540924478,32.44155536799995,24,60,16,0.3333333333333333,218.75244699351913,0.07314203895727861,4.372332675159214
2803876,AgO,0.903175976272862,0.7253460207612457,0.514273356401384,0.3406759762728621,0.2095588235294117,0.1045477014335145,0.0387419673751853,0.0078472565496786,0.000247157686604,0.0,0.0,0.0,0.0,2.1644037304568617,0.0,120.0,43.16321561553708,8,12,4,1.0,61.1210263814898,0.06544392718528333,6.7329516748454
190,ReO3,0.8886419289311851,0.6878982664106631,0.4865111166764059,0.3169783231766703,0.1955505467902162,0.1154103013607145,0.0656009127083507,0.0359100648356846,0.018073294932799,0.0093357820630547,0.0035513537579653,0.0009043604084926,0.0002086985558059,1.8825794196428651,6.482917946517586e-05,107.99921799818895,35.99843641153136,24,60,16,0.3333333333333333,213.50498898765895,0.07493970082790354,7.288788418521929
352,HfO2,0.8698739292523976,0.63201855488204,0.3626881812231424,0.1718247531233102,0.0680511682176499,0.0210378781410967,0.0026679757534363,0.0,0.0,0.0,0.0,0.0,0.0,2.135481651857808,0.07430800150300641,101.93245785724895,29.95231050289678,28,84,12,0.5,136.51657937039403,0.0879014113548937,10.244846219971688
510,TaO2,0.8764814999537853,0.6507444219828008,0.4021663233360208,0.20617684014397,0.0765268909800892,0.0148207191732244,7.595675772631224e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.074791783075631,0.0714876429360089,105.46796000880006,31.95404096718051,96,240,48,0.5,575.4542332329144,0.08341236753153236,9.835269568718038
617,PtO2,0.8759068080357143,0.6436244419642857,0.4025995163690476,0.2171688988095238,0.0854957217261904,0.020810081845238,0.0045805431547619,0.0004417782738095,0.0,0.0,0.0,0.0,0.0,2.0364962161157165,1.2337397975817429e-06,108.00000000000001,37.235299250661576,6,15,3,0.5,35.46063458814853,0.0846008548590003,10.63731612384943
741,HfO2,0.8521772345301757,0.5833333333333334,0.2661064425770308,0.0579959256429844,0.0040106951871657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.185409818661887,0.05687708196525059,99.72126352841653,28.64639715750253,28,84,12,0.5,120.49060236290308,0.09959282935491895,11.607472572125241
907,W18O49,0.8947421392584173,0.7032938840835401,0.5006028887349598,0.3302409384145703,0.205738987660022,0.1250545165345442,0.0752742601045533,0.0470776177310465,0.0302658038746701,0.01980060269139,0.0130750877691538,0.0086940305134717,0.0058009539653501,1.982207668184421,0.08646067963729061,105.707455567241,32.98824616904379,110,282,67,0.3673469387755102,943.2129869625793,0.07103379716574888,7.2084686666090505
996,OsO2,0.8625215114104003,0.6090834268612046,0.3528918817807707,0.1625439580995136,0.0442947998503554,0.0007182940516273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9922595774979766,0.02830851839874132,108.0,36.90873526809224,12,30,6,0.5,64.3569258510722,0.0932300590908358,11.471943284406569
1224,HgO,0.9118692253020612,0.750059227671168,0.5556147832267235,0.3629915896706941,0.1915719023927979,0.0801350390902629,0.021470030798389,0.0025171760246387,0.0,0.0,0.0,0.0,0.0,2.0550641647015757,0.0022301781959267403,178.96800908054826,9.377199773380666e-05,8,4,8,1.0,133.5742810249583,0.05989176912361746,10.774001978999323
1285,PtO2,0.8634510869565217,0.6124468336483931,0.3511046786389414,0.1532077032136105,0.0415583648393194,0.008477079395085,0.0009156427221172,0.0,0.0,0.0,0.0,0.0,0.0,2.015008980417651,0.004066279978691423,108.00000000000001,36.71268624454509,12,30,6,0.5,64.74041172752274,0.09267781652752839,11.65287553789485
1604,Pt3O4,0.8817233912728882,0.6674604331697203,0.4401300265128811,0.2531251181200153,0.1209494959312717,0.0499856906038565,0.0197361671337469,0.0076406775634068,0.0025324931287899,0.0005129783523135,3.779840490731291e-05,0.0,0.0,1.980836552223808,2.2071390899386207e-05,119.99954780759182,42.425767391641855,24,36,14,0.75,175.86560263715106,0.07960624357501586,12.264650961952771
1858,HfO2,0.8639659637439882,0.6155160932297448,0.3330151683314835,0.1359970403255642,0.0347761746207917,0.0015242323344432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.135879637110953,0.05047815899539719,101.6992526101204,29.838310205528693,56,168,24,0.5,261.3535440977401,0.09182963285557957,10.702677608253166
1895,TaO,0.87042236328125,0.63507080078125,0.3480224609375,0.1451416015625,0.0384521484375,0.00555419921875,0.00115966796875,0.0,0.0,0.0,0.0,0.0,0.0,2.253639,0.0,108.0,36.0,6,15,2,1.0,22.89196349271112,0.08736690501174384,14.291382537506589
2278,HgO2,0.908266694725028,0.748526936026936,0.5638678451178452,0.3782617845117845,0.2152602413019079,0.1036230359147025,0.0392641694725028,0.0127840909090909,0.0029285914702581,0.0,0.0,0.0,0.0,2.124272784593852,0.0,180.0,0.0,2,1,3,0.5,48.40284507914892,0.06197982773728205,7.982150705292889
2723,IrO2,0.8622696124763705,0.6100838846880907,0.3511342155009452,0.1657017958412098,0.0469045368620037,0.0012996219281663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.990390010115883,0.016793226708930666,107.99999994308176,36.82237212510495,12,30,6,0.5,64.48031649722306,0.09305165244122832,11.552522373791437
7228,ReO2,0.8589330469029717,0.6009900527716807,0.3341116767072962,0.1360232880337489,0.0304176590544684,0.0050436650632793,0.0004047385544606,0.0,0.0,0.0,0.0,0.0,0.0,2.0067563659167047,0.015031256413736668,106.91399176762984,34.32037472735992,24,60,12,0.5,125.98508132915708,0.09524937296859771,11.508402644923462
7826,HgO,0.9103175449971684,0.7488858430249259,0.5540663651808505,0.3613315714742984,0.1891809817713249,0.0773549133707044,0.0205595817499856,0.0025853366272437,0.0,0.0,0.0,0.0,0.0,2.058447891189249,0.00029781958280013004,177.82643780934384,0.01016283537377381,6,3,6,1.0,99.99196659000324,0.06000482043324322,10.794338914298768
7868,PtO2,0.8778615552325582,0.6553415697674418,0.4169240552325581,0.235328851744186,0.1022438226744186,0.028274890988372,0.0067450944767441,0.0010901162790697,6.813226744186046e-05,0.0,0.0,0.0,0.0,2.0363704996906375,7.819198464073173e-05,107.99830242605468,37.202803084929734,12,30,6,0.5,72.89053050583813,0.08231521925223789,10.349930984141572
7947,PtO,0.8887080439814815,0.6841362847222222,0.4626374421296296,0.2888454861111111,0.1548394097222222,0.0621021412037037,0.0147207754629629,0.0011212384259259,0.0,0.0,0.0,0.0,0.0,2.0710031056606963,2.220446049250313e-16,120.0,43.11272329291711,8,12,4,1.0,53.46450234862669,0.07481599611490157,13.116350202605739
9761,ReO3,0.8704428710259614,0.6365958628349299,0.3988893516590309,0.2001110648340969,0.0688601971400805,0.0176593086214077,0.0039613124161229,0.000499791753436,0.0,0.0,0.0,0.0,0.0,1.898494450397716,7.435486836013561e-06,106.1583990713345,32.19224848324912,12,30,8,0.3333333333333333,91.69477978888827,0.0872459699278263,8.485721295218612
10390,Ta2O5,0.8769383529809439,0.6519626484134027,0.4129378459458317,0.2138526217940592,0.0750095069083534,0.0158871001816875,0.0022922212363206,0.0,0.0,0.0,0.0,0.0,0.0,2.003445548585899,0.10902173573494259,104.99331810659015,31.34520976356821,24,60,14,0.4,168.1248937093548,0.08327142810988146,8.732137571100159
11540,PtO,0.8793165817959206,0.6619361660683974,0.3866766841973453,0.1747502573948855,0.057767760247099,0.0131340957787238,0.0008904471714389,0.0,0.0,0.0,0.0,0.0,0.0,2.312868,0.0,108.0,36.0,6,15,2,1.0,24.74471966035767,0.08082532465316647,14.16987433759612
12875,ReO2,0.8673428571428572,0.6228285714285714,0.3634,0.1714857142857143,0.0558285714285714,0.0097142857142857,5.714285714285714e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0182296647112836,0.03621201842320088,108.0,36.120741551816714,12,30,6,0.5,66.52590803227932,0.09019042621843981,10.897160866153554
18773,WO3,0.8911411130252416,0.692335780091379,0.4860965470751254,0.3097567597932739,0.1876966144858063,0.1087652610291363,0.0584600404464085,0.0296887873567523,0.0130982697925249,0.0047655606321623,0.0010579731855291,9.36259456220508e-06,0.0,1.926419536363764,0.13013913246785216,105.58481579315836,32.60348427491402,24,60,16,0.3333333333333333,216.60903676238738,0.07386580098018462,7.111638580499612
19033,WO3,0.8883534355232469,0.6878760652345558,0.4783867425376859,0.2967137684118816,0.1672248087342427,0.0836305553286685,0.0392968317496619,0.0150834490457131,0.0041747211558532,0.0003630192309437,0.0,0.0,0.0,1.928499951525886,0.1297199127041809,105.0905034761722,31.590729984507018,24,60,16,0.3333333333333333,212.4837403676545,0.07529987928636639,7.249708519150054
